CNES;IBGE;leito_sus_cirurgicos;leito_sus_clinicos;leito_sus_gineco_obs;leito_sus_isolamento;leito_sus_outrasespec;leito_sus_pediatricos;leito_sus_uci;leito_sus_uti
2232014;430460;49;66;3;2;17;0;0;20
3508528;430460;96;110;44;20;35;24;15;57
3626245;430460;49;17;0;4;0;0;0;10
9679774;430460;0;0;0;0;0;0;0;0
2707969;430463;32;30;16;0;2;5;0;10
2262274;430470;20;40;12;0;10;13;0;7
2241137;430480;12;18;4;0;0;4;0;0
2246872;430490;2;11;4;0;4;2;0;0
2223538;430510;23;106;33;0;8;23;15;29
2223546;430510;71;67;11;0;0;2;0;28
2223562;430510;4;50;0;0;29;0;0;4
2223570;430510;1;1;0;0;0;2;0;1
2223589;430510;0;0;0;0;160;0;0;0
2223597;430510;0;0;0;0;0;0;0;0
3356868;430510;0;0;0;0;0;0;0;0
3625133;430510;0;0;0;0;0;0;0;0
9728317;430510;0;0;0;0;0;0;0;0
2259869;430520;4;14;8;0;2;6;0;0
2235307;430530;6;22;4;2;0;4;1;0
2225077;430535;0;0;0;0;0;0;0;0
9528792;430535;0;51;0;0;9;0;0;0
2261103;430540;1;14;4;1;1;5;0;0
2261111;430570;1;6;3;1;5;1;0;0
3378691;430580;4;5;4;2;0;5;0;0
2235382;430590;0;15;0;1;0;4;0;0
2708000;430600;6;16;7;0;4;6;0;0
2263823;430610;0;0;0;0;0;0;0;0
2263858;430610;49;43;4;0;10;17;0;8
2252074;430620;2;19;4;1;2;4;0;0
2246937;430630;6;9;4;0;1;4;0;0
2701243;430640;2;0;0;0;0;0;0;0
6844138;430640;11;13;8;2;10;6;0;0
2241013;430645;4;19;4;0;3;5;0;0
6953689;430650;0;16;2;0;0;2;0;0
2262002;430660;8;35;12;0;10;14;0;0
2252228;430680;5;6;6;0;15;3;0;0
2234432;430690;7;18;5;0;0;5;0;0
2249472;430700;1;0;0;0;0;0;0;0
2249669;430700;0;0;0;0;0;0;0;0
2707918;430700;55;40;18;0;3;36;0;28
9142118;430700;0;0;0;0;0;0;0;0
2233436;430710;0;34;0;0;0;0;0;0
2246813;430750;6;33;13;1;10;14;0;0
2249626;430755;1;11;5;0;2;4;0;0
2707632;430760;6;18;11;0;7;9;0;0
2232030;430770;15;70;19;0;9;19;5;13
2252260;430780;19;21;15;0;8;7;0;14
2240335;430790;20;22;8;0;7;6;0;8
2244101;430800;14;14;6;4;2;2;8;0
6014194;430810;2;22;5;0;7;4;0;0
2241145;430820;5;17;4;1;3;5;0;0
2244217;430840;1;12;4;0;4;6;0;0
2263866;430845;2;6;2;0;7;4;0;0
2228602;430850;16;36;6;2;12;7;7;8
2257645;430860;5;31;4;1;1;7;0;0
2249545;430870;0;26;0;0;0;2;0;0
2249510;430890;9;23;10;0;8;18;0;0
2260069;430900;4;18;4;0;5;5;0;0
2241153;430910;17;19;12;0;1;6;0;7
2232049;430920;30;68;15;0;9;7;0;8
2241056;430925;0;3;0;0;0;1;0;0
6131913;430930;0;0;0;0;0;0;0;0
2793237;430940;11;24;8;0;5;2;0;0
2259931;430950;5;18;4;0;4;5;0;0
2250772;430960;0;11;0;0;0;0;0;0
7607547;430960;4;15;7;2;4;7;0;0
2265893;430970;0;23;1;0;1;4;0;0
5395674;431000;6;11;6;0;0;2;0;0
2227665;431010;10;19;5;0;13;4;0;0
2261030;431020;2;26;1;0;4;1;0;0
2261057;431020;36;54;17;7;5;6;0;27
3506959;431020;0;0;0;0;0;0;0;0
2252139;431030;2;14;2;0;0;6;0;0
2228653;431050;2;24;4;1;12;7;0;0
2248271;431060;8;21;20;4;11;17;0;0
2249650;431070;0;10;0;0;0;0;0;0
2244179;431075;0;5;1;0;11;1;0;0
2232189;431080;11;25;0;0;9;0;0;0
2235315;431085;3;22;3;0;10;4;0;0
2249561;431090;0;0;0;0;0;0;0;0
2233401;431100;9;36;6;1;4;6;0;0
2244152;431110;8;14;8;1;0;2;0;0
2241196;431112;0;8;0;0;0;2;0;0
3409732;431115;0;3;0;0;0;0;0;0
2244098;431120;6;19;8;0;7;9;0;0
3819590;431130;9;18;5;1;5;10;0;0
2252287;431140;33;42;12;4;2;8;0;25
2262029;431150;2;16;6;0;2;3;0;0
2246953;431180;8;27;8;0;8;6;0;0
2249618;431190;1;24;2;0;1;0;0;0
2252007;431205;1;23;3;1;1;2;0;0
2244187;431210;0;15;0;0;1;5;0;0
2247038;431220;4;20;5;1;0;8;0;0
2227959;431240;0;0;0;0;0;0;0;0
2257556;431240;14;70;13;6;27;5;0;10
2224615;431250;0;17;0;1;3;9;0;0
2707942;431260;3;12;4;0;2;4;0;0
2246902;431265;5;17;9;0;1;4;0;0
2246910;431265;3;21;6;0;0;3;0;0
2228688;431270;10;21;6;0;12;12;0;0
5230241;431290;2;11;2;1;15;2;0;0
2252112;431300;0;18;3;0;0;2;0;0
2244128;431310;4;15;3;0;12;2;0;0
2241102;431320;4;15;5;1;3;3;0;0
2241161;431330;13;21;10;0;1;5;0;0
2232057;431340;9;13;0;0;0;40;0;3
2232146;431340;44;97;22;0;14;2;16;20
3213943;431340;0;0;0;0;0;0;0;0
6090745;431340;0;0;0;0;0;0;0;0
2257815;431350;8;26;10;3;7;8;2;0
2247046;431360;10;16;4;1;11;4;0;0
2224607;431365;1;19;1;0;5;4;0;0
2235323;431370;29;36;8;0;2;10;2;0
2228580;431380;9;16;4;0;10;4;0;0
2254956;431390;11;14;4;0;5;1;2;0
3056074;431390;0;8;0;0;0;4;0;0
2241218;431400;2;17;3;1;3;4;0;0
2234467;431402;4;24;2;1;0;2;0;0
2227762;431405;11;30;25;0;16;14;0;0
2244969;431410;7;0;0;0;0;0;0;0
2245663;431410;0;0;0;0;0;0;0;0
2246929;431410;70;99;21;0;9;22;0;21
2246988;431410;182;127;30;0;11;54;15;60
2246996;431410;0;28;0;0;5;2;0;0
2247054;431410;0;0;0;0;50;0;0;0
3141330;431410;0;0;0;0;0;0;0;0
2233339;431420;3;21;5;0;8;7;0;0
2261138;431430;2;8;2;1;1;2;0;0
2252295;431440;16;90;0;5;10;0;0;20
2252341;431440;0;0;0;0;0;0;0;0
2252376;431440;0;0;0;0;160;0;0;0
2252694;431440;23;73;30;5;0;19;0;15
2253046;431440;29;59;40;0;7;26;15;30
2253054;431440;73;55;19;4;0;12;0;17
2253690;431440;0;0;0;0;0;0;0;0
2244209;431447;1;10;2;0;1;4;0;0
2233320;431450;2;49;0;1;0;0;0;0
2818183;431450;0;0;0;0;0;0;0;0
2233347;431460;14;52;3;2;10;6;0;0
2228556;431470;4;20;10;1;2;8;0;0
2232170;431480;11;24;1;0;12;2;0;0
2237121;431490;0;0;0;0;65;0;0;0
2237156;431490;0;0;0;0;0;0;0;0
2237180;431490;0;0;0;0;159;0;0;0
2237253;431490;198;66;24;25;1;85;15;88
2237261;431490;27;34;0;0;1;0;0;10
2237571;431490;185;357;84;76;30;105;30;108
2237598;431490;1;0;0;0;0;0;0;0
2237601;431490;158;240;48;0;12;110;30;94
2237806;431490;0;0;0;0;140;0;0;0
2237822;431490;1;1;49;11;18;19;15;20
2237849;431490;72;49;1;0;0;12;0;45
2237881;431490;10;2;0;0;0;0;0;0
2262568;431490;77;88;28;0;10;31;15;65
2265052;431490;3;27;84;0;0;3;30;16
2265060;431490;188;9;0;0;0;6;0;29
2693801;431490;29;343;0;0;30;0;0;20
2778718;431490;74;5;0;1;0;5;0;30
3006522;431490;0;0;0;0;0;0;0;2
3007847;431490;1;0;0;0;0;0;0;0
3373517;431490;0;0;0;0;42;0;0;0
3567664;431490;0;0;0;0;0;0;0;0
3881660;431490;0;0;0;0;0;0;0;0
5026253;431490;0;0;0;0;0;0;0;0
5123135;431490;0;0;0;0;0;0;0;0
5281970;431490;0;0;0;0;50;0;0;0
6295320;431490;1;199;0;0;0;0;0;10
7092571;431490;85;5;0;0;0;0;0;10
7145594;431490;0;46;0;0;0;0;0;0
7513151;431490;4;95;0;0;0;10;0;0
7989954;431490;0;0;0;0;0;0;0;0
9570047;431490;0;0;0;0;0;0;0;0
9727140;431490;0;0;0;0;0;0;0;0
2250810;431500;0;30;0;0;5;5;0;0
2259982;431510;3;13;3;1;4;6;0;0
2252082;431515;4;26;4;1;1;9;0;0
2252171;431520;2;17;3;0;0;3;0;0
2248247;431530;6;21;7;0;4;13;0;0
2263831;431535;1;5;2;0;4;2;0;0
2235455;431540;0;0;0;0;0;0;0;0
2244233;431550;2;24;5;0;3;9;0;0
2232995;431560;115;110;17;1;6;21;6;19
2707640;431560;0;0;0;0;100;0;0;0
2707675;431560;48;64;35;4;4;26;8;26
9926046;431560;14;37;1;0;0;0;0;0
2792974;431570;23;34;18;0;15;7;4;0
2227703;431575;0;28;0;0;0;2;0;0
2252147;431580;2;10;5;0;5;4;0;0
2228734;431590;18;8;7;0;2;4;0;0
2257564;431600;17;18;4;0;8;3;0;0
2235412;431610;7;16;2;2;16;2;0;0
2235420;431610;2;24;2;0;16;2;0;0
2235447;431620;7;10;2;1;0;4;0;0
2259974;431630;3;17;6;2;0;6;0;0
2248239;431640;18;17;14;0;6;14;0;8
2263874;431643;2;10;2;0;0;2;0;0
2263882;431645;2;10;5;0;0;6;0;0
2227681;431650;2;17;3;0;0;3;0;0
2246767;431660;8;22;9;0;5;9;5;0
2263890;431670;4;19;6;0;7;5;0;0
2254964;431680;24;20;27;0;3;20;15;19
2255928;431680;2;15;3;0;3;3;0;0
2255936;431680;14;28;1;0;0;1;0;4
2244276;431690;0;0;0;0;0;0;0;0
2244292;431690;0;0;0;0;0;0;0;0
2244306;431690;68;163;42;0;1;41;15;30
2244365;431690;0;0;0;0;0;0;0;0
5433509;431690;0;0;0;0;0;0;0;0
5922216;431690;14;26;27;0;25;20;0;0
9575936;431690;70;30;0;0;0;0;0;0
2248220;431710;13;30;11;0;5;24;0;10
3913392;431710;0;0;0;0;0;0;0;0
5395194;431710;0;0;0;0;0;0;0;0
2254611;431720;15;27;15;0;6;23;0;24
3017060;431720;8;23;3;0;3;3;0;10
2233398;431730;6;23;11;0;6;7;2;0
2244349;431740;0;0;0;0;0;0;0;0
2244357;431740;23;48;8;0;9;13;0;9
2259907;431750;44;33;22;2;24;13;0;18
7151888;431750;0;0;0;0;0;0;0;0
6389104;431760;17;25;3;0;11;4;0;0
2261065;431780;16;27;8;0;2;10;0;0
2250829;431790;8;18;5;0;5;5;0;0
2248298;431800;19;40;6;0;33;7;4;7
2244330;431810;8;31;3;0;0;3;0;0
2227770;431820;1;34;2;0;13;6;0;0
2248204;431830;22;80;15;0;17;21;0;9
6424236;431840;17;40;11;1;2;8;0;0
6364810;431843;0;40;1;0;2;2;0;0
2233355;431850;0;39;0;0;0;6;0;0
2246791;431860;12;19;0;0;2;7;0;0
2232022;431870;34;92;22;3;3;26;0;15
2233312;431880;7;34;14;0;20;6;0;0
2233371;431880;2;26;5;0;0;3;0;0
2259893;431890;15;43;9;2;11;21;0;0
2241226;431900;6;24;7;0;0;8;0;0
3228630;431900;0;0;0;0;0;0;0;0
2707608;431910;1;16;1;0;2;5;0;0
2259877;431915;0;20;2;1;1;7;0;0
2250713;431930;5;15;0;0;1;4;0;0
2244314;431940;5;20;13;0;3;4;0;0
2227908;431950;7;21;0;0;28;1;0;0
2244322;431960;6;31;6;0;5;6;0;0
2232154;431990;20;40;10;0;7;15;0;13
2232162;432000;14;71;20;0;10;1;29;10
2235404;432010;8;26;8;1;11;14;0;0
2228610;432020;5;14;10;1;3;8;0;0
2234475;432026;0;20;3;0;4;5;0;0
2238810;432030;2;11;3;0;0;4;0;0
2260050;432040;5;21;5;0;0;5;0;0
2252066;432045;0;10;0;0;0;0;0;0
2246805;432050;0;19;0;1;6;4;0;0
2249499;432060;3;11;5;0;2;5;0;0
2244195;432065;0;0;0;0;0;0;0;0
2236346;432067;4;20;0;2;2;4;0;0
2234394;432070;0;0;0;0;0;0;0;0
2234408;432070;2;19;10;1;0;7;0;0
6560830;432070;0;0;0;0;0;0;0;0
9016554;432070;6;18;8;0;0;5;0;0
2246961;432080;6;27;12;0;8;27;0;0
2246740;432090;6;34;9;2;8;10;0;0
2246783;432100;2;8;3;0;5;4;0;0
2257572;432110;1;24;4;1;10;0;0;0
2227932;432120;12;33;12;0;7;7;0;8
6447074;432130;0;0;0;0;0;0;0;0
9563873;432130;21;20;10;1;7;3;0;0
5384117;432140;30;22;13;0;14;15;15;8
2252244;432145;12;27;7;0;7;8;0;0
2707950;432150;14;32;6;2;7;3;0;5
2793008;432160;10;35;23;2;15;11;10;19
2257467;432170;3;30;7;0;12;8;0;0
2250837;432180;16;11;8;1;2;4;0;6
2228726;432190;16;37;6;0;2;8;0;10
2235366;432195;5;16;4;1;8;10;0;0
2227673;432200;4;18;8;0;1;5;0;0
5050170;432210;0;16;1;0;1;4;0;0
2244225;432220;8;14;12;0;11;8;0;0
5729297;432230;6;8;5;1;3;4;2;0
2248190;432240;45;35;28;4;16;26;16;28
2241048;432250;17;42;15;0;3;10;0;8
2236338;432253;3;18;4;1;1;3;0;0
2236370;432260;22;27;13;0;16;13;0;10
2236354;432270;5;28;6;1;0;5;0;0
2707977;432280;8;23;5;1;4;2;0;0
2249537;432290;0;22;2;2;3;6;0;0
4068513;432300;0;20;0;0;100;0;0;0
5223962;432300;28;94;12;0;13;8;0;15
2371618;500020;1;7;4;0;0;5;0;0
2558416;500060;0;0;0;0;0;0;0;0
2558459;500060;0;0;0;0;0;0;0;0
2591413;500060;0;1;0;0;0;0;0;0
2620111;500070;7;7;8;0;0;2;0;0
2376652;500080;2;3;2;0;0;1;0;0
2376598;500085;1;3;1;0;0;1;0;0
2376806;500090;1;3;2;0;0;1;0;0
2676680;500100;11;11;5;1;1;11;0;0
7456530;500100;11;11;8;1;3;5;0;0
2659417;500110;24;10;21;4;0;16;0;10
2695138;500110;10;28;0;0;0;0;0;0
5851351;500110;0;0;0;0;0;0;0;0
2558300;500124;0;1;4;1;0;4;0;0
2371138;500150;2;5;2;0;1;2;0;0
2371782;500190;2;5;4;0;0;4;0;0
2376458;500210;4;12;6;1;0;6;0;0
2375990;500215;1;4;2;0;0;1;0;0
2376474;500220;6;10;4;0;0;6;0;0
2371065;500230;2;4;3;0;0;2;0;0
2376091;500240;2;9;5;0;0;4;0;0
2536587;500260;2;3;6;1;0;4;0;0
0009709;500270;54;40;38;0;0;23;6;27
0009717;500270;192;137;33;0;21;67;15;75
0009725;500270;60;130;36;0;14;30;25;57
0009733;500270;11;6;0;0;73;0;0;0
0009768;500270;9;5;57;0;0;10;14;20
0009776;500270;16;14;0;0;3;0;0;4
0009784;500270;0;0;0;0;0;0;0;0
0009792;500270;0;0;0;0;53;0;0;0
0010448;500270;0;0;0;0;0;0;0;0
2599643;500270;24;10;5;0;0;0;0;0
2599651;500270;0;0;0;0;0;0;0;0
2599767;500270;0;0;0;0;0;0;0;0
2599848;500270;0;0;0;0;0;0;0;0
2599856;500270;0;0;0;0;0;0;0;0
2612143;500270;0;0;0;0;0;0;0;0
2646773;500270;0;16;0;0;0;0;0;0
3018903;500270;0;0;0;0;0;0;0;0
3310086;500270;0;0;0;0;0;0;0;0
3984338;500270;0;0;0;0;0;0;0;0
5625904;500270;0;0;0;0;0;0;0;0
6046665;500270;0;0;0;0;0;0;0;0
6946194;500270;0;0;0;0;0;0;0;0
9081496;500270;0;0;0;0;0;0;0;0
9698086;500270;0;0;0;0;0;0;0;0
2599996;500280;1;1;1;1;0;1;0;0
2375680;500290;11;9;6;0;1;5;0;0
2375761;500290;0;0;0;0;0;0;0;0
2536293;500295;16;14;10;2;4;6;0;0
8013985;500310;0;2;0;0;0;0;0;0
2376776;500315;1;3;3;0;0;2;0;0
2376334;500320;30;45;27;0;3;33;0;7
3098923;500320;0;0;0;0;0;0;0;0
9682015;500320;0;0;0;0;0;0;0;0
2375826;500325;8;19;13;1;0;5;0;0
6426190;500330;16;23;12;0;2;12;0;0
7303068;500330;0;0;0;0;0;0;0;0
2558580;500345;1;6;3;0;0;2;0;0
2375966;500348;1;14;2;1;0;2;0;0
2371324;500370;0;0;0;0;0;0;0;0
2371332;500370;0;25;7;0;8;20;0;0
2371375;500370;11;24;1;0;1;2;0;10
2710935;500370;23;52;31;0;2;32;15;34
3074889;500370;0;0;0;0;0;0;0;0
5610044;500370;55;32;0;2;0;5;0;20
6201059;500370;8;12;0;0;0;0;0;2
7597126;500370;0;0;0;0;0;0;0;0
7868863;500370;25;0;4;0;0;3;0;0
2376261;500375;0;0;0;0;0;0;0;0
2376288;500375;0;1;1;0;0;0;0;0
9445331;500375;2;8;5;1;0;4;0;0
2558610;500380;3;37;8;1;0;3;0;0
7814860;500390;1;5;2;0;0;2;0;0
2591340;500400;1;2;2;0;1;2;0;0
3249336;500410;2;4;2;0;1;3;0;0
2374226;500430;10;10;5;0;1;6;0;0
2536781;500440;2;3;2;0;0;2;0;0
2651505;500450;3;12;3;1;0;2;0;0
2536838;500460;2;6;3;1;0;3;0;0
2371197;500470;4;17;4;1;2;2;0;0
2558289;500500;4;8;8;0;0;7;0;0
2558408;500510;2;11;4;0;0;2;0;0
2374366;500515;1;4;1;0;0;3;0;0
5364213;500520;0;0;0;0;0;0;0;0
2482525;500525;1;2;2;1;0;1;0;0
2646943;500540;8;15;12;2;0;9;0;0
3569543;500560;6;6;6;1;0;5;0;0
2536862;500568;4;14;10;0;0;8;0;0
2710498;500570;11;24;17;0;2;16;0;0
6611044;500570;0;0;0;0;0;0;0;0
2676869;500580;0;4;0;0;0;2;0;0
2558262;500600;3;3;8;2;1;3;0;0
2371243;500620;13;20;23;1;0;12;1;0
5022118;500620;1;0;0;0;0;0;0;0
3250415;500625;1;5;2;0;0;1;0;0
2375850;500630;13;26;12;2;0;17;0;0
2375885;500630;0;0;0;0;40;0;0;0
6428037;500630;0;0;0;0;0;0;0;0
2710463;500635;1;4;2;0;0;3;0;0
2376946;500640;4;8;12;0;0;4;0;0
2651610;500660;29;28;20;0;4;16;0;10
3104257;500660;0;0;0;0;0;0;0;0
2710447;500690;3;4;5;1;1;3;0;0
2536935;500710;1;8;2;0;0;5;0;0
2804492;500720;0;1;0;0;1;0;0;0
4068823;500720;7;12;11;0;2;7;0;0
2710455;500730;1;2;2;1;0;1;1;0
2374439;500740;4;19;3;0;0;3;0;0
2376075;500750;1;4;2;0;1;1;0;0
2375958;500755;1;3;1;3;1;2;0;0
2659603;500769;14;10;4;0;1;7;0;0
2558327;500770;2;8;3;0;1;4;0;0
2676516;500770;0;0;0;0;0;0;0;0
2370816;500790;3;11;3;0;2;8;5;0
2361027;500793;2;4;2;0;0;2;0;0
2376873;500795;1;3;1;0;0;3;0;0
2376547;500797;1;1;1;0;0;1;0;0
2756951;500830;29;40;20;0;4;20;0;10
2756978;500830;0;0;0;0;0;0;0;0
5841615;500830;0;0;0;0;0;0;0;0
2558351;500840;1;2;1;0;0;1;0;0
2472937;510020;0;0;0;0;0;0;0;0
2473046;510020;10;34;9;0;0;9;0;0
2471345;510025;18;30;9;0;0;27;4;0
2569531;510025;0;0;0;0;0;0;0;0
3629538;510025;0;0;0;0;0;0;0;0
3913899;510025;0;0;0;0;0;0;0;0
2396963;510030;0;0;0;0;0;0;0;0
2396971;510030;0;0;0;0;0;0;0;0
2396998;510030;4;22;4;0;0;4;0;0
2397056;510060;3;8;9;1;0;4;0;0
2471590;510080;1;14;7;0;0;6;0;0
7257155;510100;0;12;0;0;0;0;0;0
2752611;510125;4;5;4;0;0;3;0;0
7774516;510130;0;10;0;0;0;0;0;0
4069099;510140;4;13;8;0;0;8;0;0
2391392;510160;0;7;2;1;0;2;0;0
2472457;510170;14;17;12;3;2;14;4;0
2395886;510180;21;22;16;4;4;15;3;10
2395908;510180;0;0;0;0;0;0;0;0
3689522;510180;0;0;0;0;0;0;0;0
2471795;510190;5;10;12;0;0;4;0;0
2395037;510250;13;37;34;0;0;4;0;10
2395290;510250;0;0;0;0;0;0;0;0
2534460;510250;54;9;0;0;0;23;0;6
2395479;510260;2;7;7;0;0;5;0;0
2655802;510263;4;13;9;0;0;4;0;0
3881695;510263;0;0;0;0;0;0;0;0
2396106;510267;7;6;7;1;0;5;0;0
2396211;510267;0;0;0;0;0;0;0;0
2394324;510268;4;8;2;1;0;2;0;0
2472953;510270;0;0;0;0;0;0;0;0
7751109;510270;0;0;0;0;0;0;0;0
7768400;510270;5;21;10;0;0;5;0;0
9963677;510279;0;1;0;0;0;0;0;0
2390647;510300;0;2;0;0;0;0;0;0
2398443;510305;1;4;5;0;0;4;0;0
2472783;510310;2;6;3;0;0;5;0;0
2392097;510320;0;1;0;0;0;0;0;0
2392380;510320;2;16;2;0;0;1;0;0
2392399;510320;0;0;0;0;0;0;0;0
2392410;510320;17;14;13;0;3;12;0;8
3574261;510325;5;9;7;0;0;7;0;0
6722857;510325;0;0;0;0;0;0;0;0
7110693;510325;0;0;0;0;0;0;0;0
2395274;510330;5;14;5;0;0;7;0;0
2793636;510335;11;19;9;2;0;7;0;0
9555641;510335;0;0;0;0;0;0;0;0
2392968;510337;4;15;6;1;0;8;0;0
2311674;510340;0;0;0;0;0;0;0;0
2311682;510340;11;21;57;0;0;13;7;28
2393506;510340;0;0;0;0;0;0;0;0
2393565;510340;11;1;0;0;0;0;0;4
2473062;510340;8;1;0;0;0;0;0;0
2494523;510340;2;0;0;0;0;2;0;5
2495015;510340;108;128;0;4;10;25;0;48
2534444;510340;31;14;1;6;2;13;0;10
2604388;510340;5;3;0;0;0;0;0;7
2604396;510340;0;0;0;0;120;0;0;0
2655411;510340;20;28;31;0;0;14;5;18
2655438;510340;0;0;0;0;0;0;0;0
2655519;510340;0;0;0;0;0;0;0;0
2659107;510340;57;50;31;3;1;14;10;30
2803984;510340;0;0;0;0;0;0;0;0
3851249;510340;5;25;1;0;0;0;0;0
3953238;510340;0;0;0;0;0;0;0;0
6149693;510340;0;0;0;0;0;0;0;0
6923089;510340;5;0;0;0;0;0;0;0
7349270;510340;78;4;0;0;0;0;0;0
7775148;510340;0;0;0;0;0;0;0;0
9209352;510340;121;54;0;10;4;33;0;0
9331050;510340;5;4;0;0;0;0;0;0
9478175;510340;0;0;0;0;0;0;0;0
9619496;510340;0;0;0;0;0;0;0;0
9841903;510340;143;45;0;2;0;61;0;0
9893598;510340;0;0;0;1;0;0;0;0
2795590;510345;0;0;0;0;0;0;0;0
2398125;510350;16;10;5;2;0;5;0;0
2396343;510360;1;7;3;0;0;4;0;0
2391163;510385;1;14;2;0;0;0;0;0
2395398;510390;2;8;2;0;0;3;0;0
2392046;510410;8;16;5;0;0;5;1;0
3191737;510410;0;0;0;0;0;0;0;0
2397609;510420;1;4;7;1;2;4;0;0
2534010;510455;2;7;4;0;0;3;0;0
2395916;510460;3;10;2;1;0;5;0;0
5883423;510460;0;10;0;0;0;5;0;0
2397269;510480;0;0;0;0;0;0;0;0
3269728;510480;8;9;8;0;1;4;0;0
2394723;510500;8;14;4;1;0;6;0;0
2392704;510510;8;9;11;1;1;4;0;0
2392887;510510;1;0;0;0;0;0;0;0
3430383;510510;0;0;0;0;0;0;0;0
2393395;510515;0;0;0;0;0;0;0;0
3672379;510515;0;0;0;0;0;0;0;0
3673979;510515;0;0;0;0;0;0;0;0
4069803;510515;17;25;18;2;2;14;0;0
2392895;510517;2;6;6;1;0;5;0;0
2396092;510520;0;10;1;0;0;4;0;0
9457542;510520;0;10;2;0;0;4;0;0
2767953;510525;22;19;11;1;0;13;0;0
2752603;510550;13;14;8;1;0;6;2;0
8013926;510558;2;11;3;1;0;5;0;0
2391724;510560;4;8;8;1;2;4;0;0
2391791;510560;0;0;0;0;0;0;0;0
2395266;510562;0;0;0;0;0;0;0;0
7254628;510562;6;17;11;0;0;5;0;0
2802473;510590;5;16;6;2;0;7;0;0
2767937;510600;6;10;8;0;0;6;0;0
4069870;510610;0;11;1;0;1;3;0;0
2471604;510615;1;5;5;0;0;4;0;0
7417837;510620;0;10;1;0;0;2;0;0
2398680;510622;5;12;7;1;0;3;1;0
2472376;510623;0;11;6;0;0;5;0;0
2472716;510623;1;6;3;1;0;2;0;0
2395428;510625;3;15;9;0;0;7;0;0
2392720;510627;4;7;4;1;0;0;0;0
2395509;510628;3;8;7;0;2;6;0;0
2471663;510629;6;14;7;1;0;5;0;0
2699850;510630;4;11;10;0;2;8;0;0
2752638;510637;8;7;6;0;0;10;1;0
2699842;510642;19;16;11;2;2;9;2;0
2391449;510650;12;23;11;2;1;11;0;0
2395592;510670;2;7;8;0;0;4;0;0
2394545;510675;0;0;0;0;0;0;0;0
2752654;510675;6;9;8;1;0;6;0;0
2311615;510677;2;9;3;0;0;4;0;0
2752646;510680;5;9;3;2;0;4;0;0
2397684;510700;10;27;17;2;1;17;0;0
7188056;510700;0;5;0;0;0;0;0;0
2397463;510704;10;5;5;1;1;5;0;0
2397676;510704;5;10;6;1;1;3;4;8
3636364;510704;0;0;0;0;0;0;0;0
7401590;510704;0;0;0;0;0;0;0;0
7790341;510704;0;0;0;0;0;0;0;0
9112529;510704;0;18;0;2;0;10;0;0
4070070;510706;1;11;6;0;2;6;0;0
6047831;510706;0;0;0;0;0;0;0;0
2394316;510710;5;4;10;1;0;4;0;0
7216009;510710;0;0;0;0;0;0;0;0
2472791;510718;5;10;8;0;1;5;0;0
2395452;510719;2;5;4;0;0;4;0;0
2394782;510720;0;12;3;0;0;3;0;0
3142663;510730;4;8;6;0;0;4;0;0
2311429;510735;0;0;0;0;0;0;0;0
7053312;510735;0;8;0;0;0;0;0;0
2396424;510760;0;0;0;0;82;0;0;0
2396866;510760;31;26;42;0;1;21;15;36
2604434;510760;50;26;0;3;2;4;16;20
2701626;510760;8;0;1;0;0;0;0;0
3028925;510760;0;27;0;0;0;16;0;0
9867635;510760;0;0;0;0;0;0;0;0
2655780;510770;8;29;9;1;0;9;0;0
2394189;510775;3;3;3;0;0;5;0;0
2311607;510777;4;7;4;0;0;7;0;0
2391171;510780;5;11;0;1;0;4;0;0
2604426;510785;8;11;13;0;4;8;0;0
9659366;510787;6;14;5;1;0;9;0;0
2534231;510790;0;0;0;0;0;0;0;0
2795604;510790;0;0;0;0;0;0;0;0
2795671;510790;7;8;22;1;0;6;0;13
6085423;510790;44;22;0;4;0;0;0;0
2795655;510792;42;24;13;2;5;12;0;16
7901127;510792;0;0;0;0;0;0;0;0
7943733;510792;1;0;0;0;0;0;0;0
2392801;510794;2;6;5;1;0;2;0;0
2472139;510795;7;12;21;0;0;6;0;0
2472414;510795;0;0;3;0;0;3;2;0
2767384;510795;0;26;0;1;0;16;0;0
3171353;510795;0;0;0;1;0;0;0;0
2398400;510800;4;10;3;1;0;4;0;0
2391996;510805;9;14;7;1;0;7;0;0
2397501;510810;1;7;1;1;2;3;0;0
2395584;510820;5;8;6;0;0;3;0;0
7905580;510835;0;5;0;0;0;0;0;0
2390868;510840;0;0;0;0;0;0;0;0
2391503;510840;0;0;0;0;0;0;0;0
2391570;510840;0;0;0;0;0;0;0;0
2391635;510840;42;66;18;4;0;36;0;20
6853781;510840;53;3;0;0;2;0;0;10
9516255;510840;0;0;0;0;0;0;0;0
7914288;510860;1;16;2;0;0;2;0;0
7449062;510885;0;8;0;0;0;0;0;0
2471205;510895;0;10;0;0;0;3;0;0
9331603;520010;0;9;0;0;0;0;0;0
2335506;520013;1;4;4;0;3;5;0;0
2437570;520013;0;16;0;0;0;5;0;0
2571080;520013;0;0;0;0;0;0;0;0
2361507;520017;0;8;0;0;0;4;0;0
2442728;520025;10;16;6;0;0;7;0;0
2762544;520030;4;15;8;0;0;7;0;0
2343509;520050;2;7;3;0;0;2;0;0
2342073;520060;0;12;2;0;0;3;0;0
2534916;520080;4;13;9;0;0;6;0;0
2336758;520085;3;8;4;0;0;2;0;0
2381974;520090;2;8;3;0;0;0;0;0
